Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['actinide', 'burnup', 'carbides', 'fuel', 'fuel kernel', 'gas fast reactors', 'Generation IV nuclear systems', 'GFR', 'mixed uranium–plutonium carbides', 'oxides', 'pebble bed reactors', 'pyrocarbon coating layer', 'UC2', 'UCO', 'UO2', 'UO2 fuel', 'UO2+x', '(U, Pu) C', 'Uranium carbide', 'uranium dioxide', 'very high temperature reactor', 'VHTR', 'xC', 'xCO']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,24,0
"['actinide', 'burnup', 'carbides', 'fuel', 'fuel kernel', 'gas fast reactors', 'Generation IV nuclear systems', 'GFR', 'mixed uranium–plutonium carbides', 'oxides', 'pebble bed reactors', 'pyrocarbon coating layer', 'UC2', 'UCO', 'UO2', 'UO2 fuel', 'UO2+x', '(U, Pu) C', 'Uranium carbide', 'uranium dioxide', 'very high temperature reactor', 'VHTR', 'xC', 'xCO']","['network attack and defense simulation platform', 'visio second development method', 'virtual network topology', 'parsing', 'flow sheet', 'simulation results']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,24,6
"['conventional TFM', 'discretely sampled', 'discretized into a grid', 'FMC', 'FMC data', 'grid', 'Hilbert transform', 'Linear interpolation', 'R', 'receiving element', 'summation', 'summed', 'synthesize a focus at every point in this grid', 'T', 'TFM', 'TFM image', 'TFM image ITFM', 'Total Focusing Method', 'transmitter–receiver pairs', 'transmitting element', 'x–z plane']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,21,0
"['conventional TFM', 'discretely sampled', 'discretized into a grid', 'FMC', 'FMC data', 'grid', 'Hilbert transform', 'Linear interpolation', 'R', 'receiving element', 'summation', 'summed', 'synthesize a focus at every point in this grid', 'T', 'TFM', 'TFM image', 'TFM image ITFM', 'Total Focusing Method', 'transmitter–receiver pairs', 'transmitting element', 'x–z plane']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,21,0
"['demonstrating this phenomenon with a number of other systems', 'discrete wavelet analysis', 'electromagnetic waves', 'EMATs', 'fixed resolution', 'frequency resolution', 'longitudinal ultrasonic waves', 'low frequency components', 'multi-resolution analysis', 'pulsed array system', 'SH waves', 'spectrogram', 'STFT spectrogram', 'temporal resolution', 'time–frequency analysis', 'time resolution', 'use of other time–frequency analysis methods']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['demonstrating this phenomenon with a number of other systems', 'discrete wavelet analysis', 'electromagnetic waves', 'EMATs', 'fixed resolution', 'frequency resolution', 'longitudinal ultrasonic waves', 'low frequency components', 'multi-resolution analysis', 'pulsed array system', 'SH waves', 'spectrogram', 'STFT spectrogram', 'temporal resolution', 'time–frequency analysis', 'time resolution', 'use of other time–frequency analysis methods']","['robust and automatic thresholding', 'gray level images', 'pattern recognition', 'computer vision', 'otsu scheme', 'image thresholding', 'gray level histogram', 'median-based otsu']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,8
"['Condensation form of sequential Monte Carlo sampling', 'cost function', 'estimate a cost function gradien', 'Evolutionary algorithms', 'genetic algorithm optimizer', 'genetic population', 'Kalman filter', 'Probabilistic and stochastic approaches', 'search for local and global optima']",[''],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,9,1
"['Condensation form of sequential Monte Carlo sampling', 'cost function', 'estimate a cost function gradien', 'Evolutionary algorithms', 'genetic algorithm optimizer', 'genetic population', 'Kalman filter', 'Probabilistic and stochastic approaches', 'search for local and global optima']","['crack band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', 'band approach', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,9,17
"['compare just the constant static trees', 'comparisons', 'enter an input sample dynamically', 'graph and subgraph isomorphism detection', 'Java source code snippet detection', 'matching algorithm', 'preserving an acceptable speed', 'Scripthon language', 'several optimizations']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['compare just the constant static trees', 'comparisons', 'enter an input sample dynamically', 'graph and subgraph isomorphism detection', 'Java source code snippet detection', 'matching algorithm', 'preserving an acceptable speed', 'Scripthon language', 'several optimizations']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,9,0
"['Anelastic deformation', 'investigate the effects of torque reversal.', 'MG', 'MGs', 'observe anelasticity in MGs', 'search for a BE in plastic flow', 'shear-banding', 'shear transformation zones', 'STZs']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['Anelastic deformation', 'investigate the effects of torque reversal.', 'MG', 'MGs', 'observe anelasticity in MGs', 'search for a BE in plastic flow', 'shear-banding', 'shear transformation zones', 'STZs']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,9,1
"['carbon', 'data taken from JANAF tables', 'gas', 'gaseous carbon', 'graphite', 'number of different gases', 'partial pressure', 'precipitate on the surface of the SiC grains', 'SiC', 'SiC grains', 'silicon', 'solid phase', 'TRISO particle', 'vapour', 'vapour phase', 'vapour pressure of carbon']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['carbon', 'data taken from JANAF tables', 'gas', 'gaseous carbon', 'graphite', 'number of different gases', 'partial pressure', 'precipitate on the surface of the SiC grains', 'SiC', 'SiC grains', 'silicon', 'solid phase', 'TRISO particle', 'vapour', 'vapour phase', 'vapour pressure of carbon']","['neutron leakage', 'core geometry']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,16,2
"['afore-described centralized methods', 'a geographical distance', 'Anomalies', 'anomaly detection', 'a specific distance metric such as Euclidean distance', 'can form a cluster', 'cluster', 'clusters', 'compared to the value of its nearest neighbors', 'data mining', 'Determining if a datum is normal or anomalous', 'distance between data values', 'globally shared models', 'Many similar values', 'notion of locality', 'the notion of locality', 'values that are less similar result in a lower density']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['afore-described centralized methods', 'a geographical distance', 'Anomalies', 'anomaly detection', 'a specific distance metric such as Euclidean distance', 'can form a cluster', 'cluster', 'clusters', 'compared to the value of its nearest neighbors', 'data mining', 'Determining if a datum is normal or anomalous', 'distance between data values', 'globally shared models', 'Many similar values', 'notion of locality', 'the notion of locality', 'values that are less similar result in a lower density']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,0
"['Clx=CxlT', 'Cxl', 'Dirichlet boundary conditions', 'discretisation', 'displacement constraint', 'equilibrium configuration', 'Lagrange-multiplier-based imposition', 'Lagrange multipliers', 'LBB', 'Newton-based solution', 'Newton iteration', 'nodal coordinates', 'order the discrete unknowns', 'saddle-point structure', 'tangent stiffness matrix', 'two off-diagonal blocks', 'unconstrained pseudo-solid problem', 'vector of unknowns', 'xPS=[X,L]']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,19,0
"['Clx=CxlT', 'Cxl', 'Dirichlet boundary conditions', 'discretisation', 'displacement constraint', 'equilibrium configuration', 'Lagrange-multiplier-based imposition', 'Lagrange multipliers', 'LBB', 'Newton-based solution', 'Newton iteration', 'nodal coordinates', 'order the discrete unknowns', 'saddle-point structure', 'tangent stiffness matrix', 'two off-diagonal blocks', 'unconstrained pseudo-solid problem', 'vector of unknowns', 'xPS=[X,L]']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,19,1
"['analytic model potentials', 'diabatic potential energy surfaces and couplings', 'diabatisation', 'diabatisation scheme', 'direct-dynamic methods', 'electronic structure calculations', 'expansion coefficients', 'irreducible representation', 'IrRep', 'model Hamiltonian', 'non-adiabatic systems', 'nuclear dynamics studies', 'permutation-inversion groups', 'polynomial expansion', 'symmetric geometries', 'true Hamiltonian', 'vibronic coupling model', 'vibronic coupling models']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['analytic model potentials', 'diabatic potential energy surfaces and couplings', 'diabatisation', 'diabatisation scheme', 'direct-dynamic methods', 'electronic structure calculations', 'expansion coefficients', 'irreducible representation', 'IrRep', 'model Hamiltonian', 'non-adiabatic systems', 'nuclear dynamics studies', 'permutation-inversion groups', 'polynomial expansion', 'symmetric geometries', 'true Hamiltonian', 'vibronic coupling model', 'vibronic coupling models']","['spectrogram', 'stft', 'discrete wavelet analysis', 'multi-resolution analysis', 'high frequency components', 'low frequency components', 'pulsed array system', 'ultrasonic waves', 'electromagnetic waves', 'elect']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,18,10
"['algorithm', 'built on the basis of the text words and a large wordne', 'corpus-derived Measure of Semantic Relatedness', 'disambiguation', 'document clustering task', 'English and Princeton WordNet', 'extended algorithm', 'extended version of the graph-based unsupervised Word Sense Disambiguation algorithm', 'extension', 'large wordnet', 'manually disambiguated corpus', 'Polish and plWordNet', 'spreading activation scheme', 'text words', 'Word Sense Disambiguation algorithm']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['algorithm', 'built on the basis of the text words and a large wordne', 'corpus-derived Measure of Semantic Relatedness', 'disambiguation', 'document clustering task', 'English and Princeton WordNet', 'extended algorithm', 'extended version of the graph-based unsupervised Word Sense Disambiguation algorithm', 'extension', 'large wordnet', 'manually disambiguated corpus', 'Polish and plWordNet', 'spreading activation scheme', 'text words', 'Word Sense Disambiguation algorithm']","['multi-axis nc tool-path generation', 'subdivision surfaces', 'algorithm', 'model building', 'deformation vector', 'curvature', 'slope', 'cutter location surface', 'tool path generation', 'slicing procedure', 'cl points', 'invers']",Mistral7B_KeyBERT_one_shot,0.08333333333333333,0.06666666666666667,0.07407407407407407,15,12
"['describe dynamic problems', 'dynamical expressions', 'dynamics described with screws', 'efficiency of robot dynamics', 'high efficient dynamics modelling.', 'improvement of computation efficiency', 'linear to the degree of freedom', 'O(N) recursive robot', 'O(N) recursive robot forward dynamic algorithm', 'real-time dynamics control', 'robot dynamics', 'screws', 'Screws', 'tree topology, closed loop and spatial robot systems']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,14,0
"['describe dynamic problems', 'dynamical expressions', 'dynamics described with screws', 'efficiency of robot dynamics', 'high efficient dynamics modelling.', 'improvement of computation efficiency', 'linear to the degree of freedom', 'O(N) recursive robot', 'O(N) recursive robot forward dynamic algorithm', 'real-time dynamics control', 'robot dynamics', 'screws', 'Screws', 'tree topology, closed loop and spatial robot systems']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,14,1
"['improve the accuracy of pyrheliometric measurements, including estimates of the circumsolar enhancement', 'pyrheliometers', 'separating the measurement of DNI from that of the diffuse irradiance in the immediate vicinity of the sun', 'study of the geometry of pyrheliometers, and how that geometry interacted with circumsolar radiance']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,4,0
"['improve the accuracy of pyrheliometric measurements, including estimates of the circumsolar enhancement', 'pyrheliometers', 'separating the measurement of DNI from that of the diffuse irradiance in the immediate vicinity of the sun', 'study of the geometry of pyrheliometers, and how that geometry interacted with circumsolar radiance']","['haptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'aptic', 'apt']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,4,17
"['coupled problem of consolidation of geomaterials', 'first order time-derivative', 'Hamiltonian description', 'problem of dynamics, rewritten in first-order form', 'S=defΩ×I', 'S=defΩ×I=S1∪S2⋯∪Sn', 'Sn=defΩ×In', 'space–time domain', 'space–time slabs', 'spatial domain Ω', 'time domain I=(0,T)', 'variational format in the space–time domain']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['coupled problem of consolidation of geomaterials', 'first order time-derivative', 'Hamiltonian description', 'problem of dynamics, rewritten in first-order form', 'S=defΩ×I', 'S=defΩ×I=S1∪S2⋯∪Sn', 'Sn=defΩ×In', 'space–time domain', 'space–time slabs', 'spatial domain Ω', 'time domain I=(0,T)', 'variational format in the space–time domain']","['contractor selection', 'gas well drilling', 'optimization problem', 'nsga-ii algorithm', 'sensitivity analysis', 'learnable property', 'parameters']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,7
"['brane world models', 'five dimensions', 'introduced in the bulk', 'localization', 'localization mechanisms', 'localized on the brane', 'localized on the brane', 'localizes the graviton', 'negative tension', 'positive tension', 'Randall–Sundrum model', 'six space–time dimensions', 'spin\xa00 field is localized on a brane', 'Standard Model', 'warped geometry']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['brane world models', 'five dimensions', 'introduced in the bulk', 'localization', 'localization mechanisms', 'localized on the brane', 'localized on the brane', 'localizes the graviton', 'negative tension', 'positive tension', 'Randall–Sundrum model', 'six space–time dimensions', 'spin\xa00 field is localized on a brane', 'Standard Model', 'warped geometry']","['equilibrium surface tension', 'sita pro line t']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,15,2
"['(2)Λs(B)≡∂Φs(B)∂B=∫0∞pre(t)gs(B,t)dt', 'analogous configuration', 'anisotropic hyperfine interactions', 'B', 'chemical compass', 'chemical devices', 'chemical magnetometer', 'chemical yield', 'control scheme', 'determining the magnetic field direction through anisotropic hyperfine interactions', 'electron spin', 'gs(B,t)≡∂fs(B,t)∂B', 'hyperfine interactions', 'H=-γeB(S1(z)+S2(z))+|γe|αS→2·I→', 'improve the performance of chemical devices', 'instantaneous magnetic sensitivity', 'isotropic hyperfine coupling', 'magnetic field', 'magnetic field direction', 'magnetic field intensity', 'magnetic sensitivity', 'model chemical magnetometer', 'nitrogen', 'nuclear spins', 'realization of the radical pair', 'RP re-encounter probability', 'singlet products', 'singlet yield', 'spin-1/2 nucleus', 'spin-1 nucleus', 'α']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,31,0
